,owneraddress,tickLower,tickUpper,chainId,vammAddress,unrealizedPnl,realizedPnl,feesPaid,feesGained,depositedMargin,availableMargin,fixedTokenBalance,variableTokenBalance
306,0x9e23914e4128b890b94d15fe586ca32eeb56291b,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0008409732219756915,0.00041660994559690079981358013640418062,0.49149000000000000000000000000000000000,0E-38,0.49587400000000000000000000000000000000,0.00438400000000000000000000000000000000,0E-38,0E-38
307,0xb6afee3c05120a78697ba0d786d03ea91d7622e4,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0008409731607477311,0.00041551956398027430001238024578954845,0.49112800000000000000000000000000000000,0E-38,0.49422400000000000000000000000000000000,0.00309600000000000000000000000000000000,0E-38,0E-38
308,0x225ffc9887f18831cfbaeeb42f216ab9590c303b,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0008409731010500617,0.00042528745259636445194862832103484526,0.49097700000000000000000000000000000000,0E-38,0.49411400000000000000000000000000000000,0.00313700000000000000000000000000000000,0E-38,0E-38
309,0x1c07496e046cfb49ed6d014d9f9e87dde62ccc71,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0008409722222904293,0.00033601424872660866344682213701101979,0.54124800000000000000000000000000000000,0E-38,0.55075800000000000000000000000000000000,0.00951000000000000000000000000000000000,0E-38,0E-38
310,0x5adfa3e78ccae7e53093d42230f7677130e047fb,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0008409528499040567,0.00035114048343782673341878252671123288,0.49149000000000000000000000000000000000,0E-38,0.49487300000000000000000000000000000000,0.00338300000000000000000000000000000000,0E-38,0E-38
311,0x7a3cda9421e8b99bc1c7978b9e1589d6f6f7f4c8,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0008409527902069313,0.00034997235322852213042006430221678336,0.49112800000000000000000000000000000000,0E-38,0.49469300000000000000000000000000000000,0.00356500000000000000000000000000000000,0E-38,0E-38
312,0x4594ac8ccb24ced0ac019edc7a2cf29716221ce2,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0008409527289789708,0.00035992733071818660904467789137436834,0.49097700000000000000000000000000000000,0E-38,0.49461400000000000000000000000000000000,0.00363700000000000000000000000000000000,0E-38,0E-38
313,0xa280c6f0b32efbf7bb267130ae92b2c4a8156b22,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0008409324763021307,0.00028566605601712314812188820306613902,0.49148900000000000000000000000000000000,0E-38,0.49587300000000000000000000000000000000,0.00438400000000000000000000000000000000,0E-38,0E-38
314,0xd426211d55db8350ddbb86ea86aa0ecf8931c951,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0008409324181352964,0.00028459326481793100877438879315161847,0.49112800000000000000000000000000000000,0E-38,0.49569300000000000000000000000000000000,0.00456500000000000000000000000000000000,0E-38,0E-38
315,0x6ff0ec5008048e18453a4b0db705c2e59974474d,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.000840932356907336,0.00029449726932756424421872000448142060,0.49097700000000000000000000000000000000,0E-38,0.49461300000000000000000000000000000000,0.00363600000000000000000000000000000000,0E-38,0E-38
316,0x8073c62366973b9960f4561f6a72c5826b75e828,-12540,-10200,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0007654283473612181,-0.04841206848122243705440111005767630644,0E-38,3.82983300000000000000000000000000000000,563.72549100000000000000000000000000000000,567.55532400000000000000000000000000000000,0E-38,0E-38
317,0x708f741b5fa76c9f4a70355207b4f0226ce265f3,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0007166717326348801,0.16305621270051408632246085438274987316,41.49529000000000000000000000000000000000,0E-38,46.70976900000000000000000000000000000000,5.21447900000000000000000000000000000000,0E-38,0E-38
318,0xd4bb77ccddd3a687a258b6b5d689f4ade31b552d,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.0005598862931467035,-0.00183612564424723483014847321650857433,0.00515500000000000000000000000000000000,0E-38,0.08515500000000000000000000000000000000,0.08000000000000000000000000000000000000,0E-38,0E-38
